ClientIP,ClientRequestHost,ClientRequestMethod,ClientRequestURI,EdgeStartTimestamp,ZoneName,ClientASN,ClientCountry,ClientDeviceType,ClientSrcPort,ClientRequestBytes,ClientRequestPath,ClientRequestReferer,ClientRequestScheme,ClientRequestUserAgent
129.250.178.34,acosta.com,GET,/authority,2024-11-07 00:13:24+00:00,infinitepay.io,396982,us,tablet,35486,6408,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1)
185.24.37.122,acosta.com,GET,/authority,2024-11-07 12:43:10+00:00,infinitepay.io,396982,us,desktop,54506,6319,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
90.178.50.209,acosta.com,GET,/authority,2024-11-07 17:07:25+00:00,infinitepay.io,396982,us,desktop,46860,6249,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
56.172.84.231,acosta.com,GET,/authority,2024-11-07 14:09:55+00:00,infinitepay.io,396982,us,desktop,46244,6325,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
187.58.154.169,acosta.com,GET,/authority,2024-11-07 12:55:20+00:00,infinitepay.io,396982,us,desktop,59774,6300,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
135.161.89.192,acosta.com,GET,/authority,2024-11-07 14:42:19+00:00,infinitepay.io,396982,us,tablet,34524,6228,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2"
53.14.209.93,acosta.com,GET,/authority,2024-11-07 03:05:17+00:00,infinitepay.io,396982,us,desktop,54526,6296,/contact,https://www.norman.biz/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; fi-FI) AppleWebKit/533.14.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.14.3"
57.59.211.222,acosta.com,GET,/authority,2024-11-07 12:51:29+00:00,infinitepay.io,396982,us,desktop,51378,6263,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
202.206.239.71,acosta.com,GET,/authority,2024-11-07 10:32:31+00:00,infinitepay.io,396982,us,tablet,38544,6386,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2"
21.166.16.150,acosta.com,GET,/authority,2024-11-07 00:32:48+00:00,infinitepay.io,396982,us,tablet,41882,6394,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
192.19.249.147,acosta.com,GET,/authority,2024-11-07 00:00:05+00:00,infinitepay.io,396982,us,tablet,45918,6399,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0"
133.157.216.48,acosta.com,GET,/authority,2024-11-07 13:40:44+00:00,infinitepay.io,396982,us,desktop,33648,6337,/authority,http://www.hernandez.com/,https,Opera/9.63.(X11; Linux x86_64; ia-FR) Presto/2.9.177 Version/11.00
28.75.189.25,acosta.com,GET,/authority,2024-11-07 18:16:48+00:00,infinitepay.io,396982,us,tablet,52418,6381,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
159.197.110.50,acosta.com,GET,/authority,2024-11-07 20:19:04+00:00,infinitepay.io,396982,us,desktop,55946,6318,/home,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
178.176.31.6,acosta.com,GET,/authority,2024-11-07 15:47:59+00:00,infinitepay.io,396982,us,tablet,58380,6369,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/4.1)
147.41.40.18,acosta.com,GET,/authority,2024-11-07 01:21:58+00:00,infinitepay.io,396982,us,tablet,58486,6395,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
129.250.178.34,acosta.com,GET,/authority,2024-11-07 20:20:26+00:00,infinitepay.io,396982,us,tablet,37032,6297,/login,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2"
209.158.28.49,acosta.com,GET,/authority,2024-11-07 15:10:47+00:00,infinitepay.io,396982,us,tablet,54394,6356,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.5q9882.0 Mobile/77C565 Safari/532.1"
185.24.37.122,acosta.com,GET,/authority,2024-11-07 01:29:08+00:00,infinitepay.io,396982,us,desktop,38684,6251,/authority,http://www.perry.com/,https,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_0 rv:3.0; hr-HR) AppleWebKit/533.5.3 (KHTML, like Gecko) Version/4.1 Safari/533.5.3"
222.181.221.87,acosta.com,GET,/authority,2024-11-07 17:44:29+00:00,infinitepay.io,396982,us,tablet,36848,6373,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/53.0.833.0 Safari/535.1"
172.73.227.140,acosta.com,GET,/authority,2024-11-07 16:15:35+00:00,infinitepay.io,396982,us,tablet,51610,6222,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
95.130.38.51,acosta.com,GET,/authority,2024-11-07 14:43:22+00:00,infinitepay.io,396982,us,tablet,53462,6427,/authority,https://www.hill.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.5q9882.0 Mobile/77C565 Safari/532.1"
131.157.141.74,acosta.com,GET,/authority,2024-11-07 11:36:54+00:00,infinitepay.io,396982,us,desktop,59618,6336,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
146.239.91.195,acosta.com,GET,/authority,2024-11-07 17:36:03+00:00,infinitepay.io,396982,us,tablet,57160,6289,/<img src='x' onerror='alert(1)'>,http://www.hernandez.com/,https,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/17.8r4374.0 Mobile/90W667 Safari/534.0"
20.186.223.8,acosta.com,GET,/authority,2024-11-07 22:12:44+00:00,infinitepay.io,396982,us,tablet,56706,6397,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0)
117.200.193.5,acosta.com,GET,/authority,2024-11-07 11:51:53+00:00,infinitepay.io,396982,us,tablet,46850,6322,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2"
8.22.220.208,acosta.com,GET,/authority,2024-11-07 02:10:50+00:00,infinitepay.io,396982,us,desktop,40916,6321,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; fi-FI) AppleWebKit/533.14.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.14.3"
88.40.53.243,acosta.com,GET,/authority,2024-11-10 03:13:39+00:00,infinitepay.io,396982,us,desktop,48822,6247,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
7.113.8.157,acosta.com,GET,/authority,2024-11-10 17:02:37+00:00,infinitepay.io,396982,us,tablet,39938,6302,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (Android 2.3.2; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0
118.20.187.50,acosta.com,GET,/authority,2024-11-10 16:03:20+00:00,infinitepay.io,396982,us,tablet,41004,6295,/authority,http://www.hernandez.com/,https,Opera/8.24.(X11; Linux i686; raj-IN) Presto/2.9.170 Version/12.00
123.147.31.210,acosta.com,GET,/authority,2024-11-10 22:21:50+00:00,infinitepay.io,396982,us,desktop,42236,6359,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
133.157.216.48,acosta.com,GET,/authority,2024-11-10 01:54:48+00:00,infinitepay.io,396982,us,tablet,45914,6387,/authority,http://www.hernandez.com/,https,Opera/8.24.(X11; Linux i686; raj-IN) Presto/2.9.170 Version/12.00
159.168.200.38,acosta.com,GET,/authority,2024-11-10 21:41:38+00:00,infinitepay.io,396982,us,desktop,48148,6336,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5 rv:4.0; gez-ER) AppleWebKit/535.35.7 (KHTML, like Gecko) Version/5.1 Safari/535.35.7"
222.30.33.183,acosta.com,GET,/authority,2024-11-10 19:12:10+00:00,infinitepay.io,396982,us,tablet,40060,6353,/settings,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
215.173.246.58,acosta.com,GET,/authority,2024-11-10 15:50:14+00:00,infinitepay.io,396982,us,tablet,43606,6350,/products,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
159.197.110.50,acosta.com,GET,/authority,2024-11-10 10:42:19+00:00,infinitepay.io,396982,us,desktop,56746,6341,/register,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
7.113.8.157,acosta.com,GET,/authority,2024-11-10 11:47:52+00:00,infinitepay.io,396982,us,desktop,38130,6126,/search?q=<script>alert(0)</script>,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
8.22.220.208,acosta.com,GET,/authority,2024-11-10 13:17:21+00:00,infinitepay.io,396982,us,desktop,50996,6327,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
159.197.110.50,acosta.com,GET,/authority,2024-11-10 18:05:09+00:00,infinitepay.io,396982,us,desktop,49794,6240,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/36.0.852.0 Safari/533.0"
123.147.31.210,acosta.com,GET,/authority,2024-11-10 01:53:20+00:00,infinitepay.io,396982,us,tablet,41324,6325,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2"
181.37.150.112,acosta.com,GET,/authority,2024-11-10 06:03:13+00:00,infinitepay.io,396982,us,desktop,42462,6344,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
35.96.80.127,acosta.com,GET,/authority,2024-11-10 01:43:08+00:00,infinitepay.io,396982,us,desktop,49010,6344,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
147.41.40.18,acosta.com,GET,/authority,2024-11-10 20:46:53+00:00,infinitepay.io,396982,us,tablet,52226,6339,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_7 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/17.5q9882.0 Mobile/77C565 Safari/532.1"
105.142.96.5,acosta.com,GET,/authority,2024-11-10 14:03:13+00:00,infinitepay.io,396982,us,desktop,48080,6315,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
95.130.38.51,acosta.com,GET,/authority,2024-11-10 18:32:24+00:00,infinitepay.io,396982,us,desktop,55844,6352,/%00%01%02%03%04%05%06%07,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
196.9.231.148,acosta.com,GET,/authority,2024-11-10 11:33:51+00:00,infinitepay.io,396982,us,tablet,45528,6309,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0"
215.173.246.58,acosta.com,GET,/authority,2024-11-10 12:58:40+00:00,infinitepay.io,396982,us,desktop,51058,6321,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
209.158.28.49,acosta.com,GET,/authority,2024-11-10 12:46:58+00:00,infinitepay.io,396982,us,tablet,45008,6394,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
172.73.227.140,acosta.com,GET,/authority,2024-11-10 14:28:29+00:00,infinitepay.io,396982,us,tablet,50958,6322,/reset-password?email=%27%20OR%201=1--,http://www.rice-bell.info/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
147.41.40.18,acosta.com,GET,/authority,2024-11-10 17:40:34+00:00,infinitepay.io,396982,us,desktop,35988,6260,/authority,http://www.hernandez.com/,https,Opera/8.37.(Windows NT 5.1; hy-AM) Presto/2.9.180 Version/10.00
222.30.33.183,acosta.com,GET,/authority,2024-11-10 19:17:10+00:00,infinitepay.io,396982,us,desktop,57390,6320,/script.php?=<script>window.location='http://evil.com'</script>,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
202.206.239.71,acosta.com,POST,/authority,2024-11-10 17:12:22+00:00,infinitepay.io,396982,us,tablet,42718,5759,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
35.96.80.127,acosta.com,GET,/authority,2024-11-10 12:41:08+00:00,infinitepay.io,396982,us,tablet,51980,6252,/authority,http://www.hernandez.com/,https,Opera/9.54.(Windows 95; csb-PL) Presto/2.9.162 Version/10.00
90.178.50.209,acosta.com,GET,/authority,2024-11-10 18:01:20+00:00,infinitepay.io,396982,us,tablet,36826,6327,/NUL,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
185.24.37.122,acosta.com,GET,/authority,2024-11-10 16:56:42+00:00,infinitepay.io,396982,us,desktop,37380,6271,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
21.166.16.150,acosta.com,GET,/authority,2024-11-10 23:46:38+00:00,infinitepay.io,396982,us,tablet,45866,6273,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0"
55.118.20.119,acosta.com,GET,/authority,2024-11-10 07:30:27+00:00,infinitepay.io,396982,us,tablet,43226,6320,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
178.176.31.6,acosta.com,GET,/authority,2024-11-10 16:53:54+00:00,infinitepay.io,396982,us,desktop,47240,6215,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
103.132.1.94,acosta.com,GET,/authority,2024-11-10 19:41:55+00:00,infinitepay.io,396982,us,desktop,34962,6272,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
117.200.193.5,acosta.com,GET,/authority,2024-11-10 00:52:50+00:00,infinitepay.io,396982,us,tablet,59980,6375,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
21.166.16.150,acosta.com,GET,/authority,2024-11-10 10:25:05+00:00,infinitepay.io,396982,us,tablet,33480,6324,/<meta http-equiv='refresh' content='0;url=javascript:alert(1)'>,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
218.83.247.217,acosta.com,GET,/authority,2024-11-10 22:59:38+00:00,infinitepay.io,396982,us,tablet,39818,6316,/dashboard,http://www.hernandez.com/,https,Opera/8.24.(X11; Linux i686; raj-IN) Presto/2.9.170 Version/12.00
172.26.56.110,acosta.com,GET,/authority,2024-11-10 21:32:58+00:00,infinitepay.io,396982,us,desktop,53536,6268,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
5.220.16.161,acosta.com,GET,/authority,2024-11-10 03:46:13+00:00,infinitepay.io,396982,us,desktop,42378,6343,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
146.239.91.195,acosta.com,GET,/authority,2024-11-10 18:01:56+00:00,infinitepay.io,396982,us,desktop,43836,6341,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
208.150.99.181,acosta.com,GET,/authority,2024-11-10 15:12:04+00:00,infinitepay.io,396982,us,desktop,44734,6331,/search?q=<script>alert(0)</script>,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
202.206.239.71,acosta.com,GET,/authority,2024-11-10 13:10:40+00:00,infinitepay.io,396982,us,desktop,39118,6305,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
96.152.27.237,acosta.com,GET,/authority,2024-11-08 23:31:26+00:00,infinitepay.io,396982,us,desktop,44776,6335,/authority,http://www.lindsey.net/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
181.37.150.112,acosta.com,GET,/authority,2024-11-08 19:00:38+00:00,infinitepay.io,396982,us,tablet,49130,6420,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0"
181.213.103.91,acosta.com,GET,/authority,2024-11-08 23:41:14+00:00,infinitepay.io,396982,us,desktop,34970,6277,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
181.213.103.91,acosta.com,GET,/authority,2024-11-08 11:44:48+00:00,infinitepay.io,396982,us,tablet,40834,6428,/login,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.0)
129.53.13.62,acosta.com,GET,/authority,2024-11-08 15:10:33+00:00,infinitepay.io,396982,us,desktop,49316,6312,/contact,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_0 rv:3.0; hr-HR) AppleWebKit/533.5.3 (KHTML, like Gecko) Version/4.1 Safari/533.5.3"
202.206.239.71,acosta.com,GET,/authority,2024-11-08 22:27:24+00:00,infinitepay.io,396982,us,desktop,58904,6331,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
219.174.86.216,acosta.com,GET,/authority,2024-11-08 16:27:48+00:00,infinitepay.io,396982,us,tablet,43316,6345,/shell.php?cmd=cat%20/etc/passwd,http://www.hernandez.com/,https,Opera/8.38.(Windows NT 6.1; sd-PK) Presto/2.9.170 Version/10.00
208.56.210.58,acosta.com,GET,/authority,2024-11-08 15:35:17+00:00,infinitepay.io,396982,us,tablet,55668,6306,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/33.0.890.0 Safari/535.0"
129.53.13.62,acosta.com,GET,/authority,2024-11-08 15:32:38+00:00,infinitepay.io,396982,us,tablet,58284,6407,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/27.0.802.0 Safari/534.1"
129.250.178.34,acosta.com,GET,/authority,2024-11-08 01:14:35+00:00,infinitepay.io,396982,us,desktop,38400,6238,/.git/config,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
215.173.246.58,acosta.com,GET,/authority,2024-11-08 19:22:53+00:00,infinitepay.io,396982,us,desktop,40836,6346,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
190.212.52.36,acosta.com,GET,/authority,2024-11-08 19:49:30+00:00,infinitepay.io,396982,us,desktop,39120,6275,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.0)
192.19.249.147,acosta.com,GET,/authority,2024-11-08 18:47:45+00:00,infinitepay.io,396982,us,desktop,60258,6293,/<script>alert('XSS')</script>,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
111.55.169.136,acosta.com,GET,/authority,2024-11-08 02:59:01+00:00,infinitepay.io,396982,us,desktop,60458,6246,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; fi-FI) AppleWebKit/533.14.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.14.3"
38.90.38.169,acosta.com,GET,/authority,2024-11-08 11:14:23+00:00,infinitepay.io,396982,us,desktop,38914,6343,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/50.0.852.0 Safari/531.0"
88.190.191.62,acosta.com,GET,/authority,2024-11-08 14:53:03+00:00,infinitepay.io,396982,us,tablet,54708,6374,/authority,http://www.hernandez.com/,https,Mozilla/5.0 (Windows 98; mni-IN; rv:1.9.2.20) Gecko/7235-07-04 22:11:05.287994 Firefox/3.6.16
185.24.37.122,acosta.com,GET,/authority,2024-11-08 16:27:39+00:00,infinitepay.io,396982,us,tablet,52842,6400,/about,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2"
133.157.216.48,acosta.com,GET,/authority,2024-11-08 18:17:26+00:00,infinitepay.io,396982,us,desktop,33134,6228,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
154.244.130.33,acosta.com,GET,/authority,2024-11-08 03:29:33+00:00,infinitepay.io,396982,us,tablet,36072,6391,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/19.0.878.0 Safari/535.2"
222.30.33.183,acosta.com,GET,/authority,2024-11-08 14:26:37+00:00,infinitepay.io,396982,us,desktop,42528,6305,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.50.2 (KHTML, like Gecko) Version/4.0.3 Safari/532.50.2"
53.14.209.93,acosta.com,GET,/authority,2024-11-08 21:32:02+00:00,infinitepay.io,396982,us,desktop,52072,6307,/authority,http://www.hernandez.com/,https,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; fi-FI) AppleWebKit/533.14.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.14.3"
208.56.210.58,acosta.com,GET,/authority,2024-11-08 12:15:35+00:00,infinitepay.io,396982,us,tablet,45496,6296,/authority,http://www.hernandez.com/,https,Opera/8.24.(X11; Linux i686; raj-IN) Presto/2.9.170 Version/12.00
77.221.81.254,acosta.com,GET,/authority,2024-11-08 22:20:39+00:00,infinitepay.io,396982,us,desktop,54288,6318,/dashboard,http://www.hernandez.com/,https,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.0)
